Timestamp,Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
21-Nov-2019 16:27:08,45,-82,-10,12,12,-62,0,0
21-Nov-2019 16:27:09,45,-81,-13,11,12,-62,0,0
21-Nov-2019 16:27:10,45,-81,-13,11,13,-66,0,0
21-Nov-2019 16:27:11,45,-82,-12,14,13,-66,0,0
21-Nov-2019 16:27:13,45,-82,-12,14,12,-62,0,0
21-Nov-2019 16:27:14,45,-82,-11,-4,12,-62,0,0
21-Nov-2019 16:27:15,45,-82,-11,-4,12,-62,0,0
21-Nov-2019 16:27:16,45,-82,-9,12,12,-62,1463,14
21-Nov-2019 16:27:17,45,-82,-9,12,12,-62,19024,193
21-Nov-2019 16:27:18,45,-82,-10,13,12,-62,7387,64
21-Nov-2019 16:27:19,45,-82,-10,13,12,-62,2,4
21-Nov-2019 16:27:20,45,-82,-12,6,12,-62,0,0
21-Nov-2019 16:27:21,45,-82,-12,6,12,-62,2,4
21-Nov-2019 16:27:22,45,-82,-10,11,12,-62,0,0
21-Nov-2019 16:27:23,45,-82,-10,11,12,-62,0,0
21-Nov-2019 16:27:24,45,-82,-9,11,12,-62,0,0
21-Nov-2019 16:27:25,45,-82,-9,11,12,-62,0,0
21-Nov-2019 16:27:27,45,-82,-12,0,12,-62,0,0
21-Nov-2019 16:27:28,45,-82,-12,0,12,-62,0,0
21-Nov-2019 16:27:29,45,-83,-12,14,12,-62,15,27
21-Nov-2019 16:27:30,45,-83,-12,14,12,-62,0,0
21-Nov-2019 16:27:31,45,-82,-14,16,12,-62,0,0
21-Nov-2019 16:27:32,45,-82,-14,16,12,-62,0,0
21-Nov-2019 16:27:33,45,-81,-12,15,12,-62,0,0
21-Nov-2019 16:27:34,45,-81,-12,15,12,-62,0,0
21-Nov-2019 16:27:35,45,-82,-12,7,12,-62,0,0
21-Nov-2019 16:27:36,45,-82,-12,7,12,-62,0,0
21-Nov-2019 16:27:37,45,-82,-10,10,12,-62,0,0
21-Nov-2019 16:27:38,45,-82,-10,10,12,-62,0,0
21-Nov-2019 16:27:39,45,-82,-9,10,12,-62,2,4
21-Nov-2019 16:27:41,45,-82,-9,10,12,-62,0,0
21-Nov-2019 16:27:42,45,-82,-10,12,12,-62,2,4
21-Nov-2019 16:27:43,45,-82,-10,12,12,-62,0,0
21-Nov-2019 16:27:44,45,-82,-10,13,12,-62,0,0
21-Nov-2019 16:27:45,45,-82,-10,13,12,-62,0,0
21-Nov-2019 16:27:46,45,-81,-10,14,12,-62,0,0
21-Nov-2019 16:27:47,45,-81,-10,14,12,-62,0,0
21-Nov-2019 16:27:48,45,-82,-13,19,12,-62,0,0
21-Nov-2019 16:27:49,45,-82,-13,19,12,-62,0,0
21-Nov-2019 16:27:50,45,-82,-12,14,12,-62,0,0
21-Nov-2019 16:27:51,45,-82,-12,14,12,-62,0,0
21-Nov-2019 16:27:52,45,-82,-12,13,12,-62,0,0
21-Nov-2019 16:27:53,45,-82,-12,13,11,-66,0,0
21-Nov-2019 16:27:55,45,-82,-10,7,15,-61,0,0
21-Nov-2019 16:27:56,45,-82,-10,7,15,-61,0,0
21-Nov-2019 16:27:57,45,-81,-9,13,15,-61,0,0
21-Nov-2019 16:27:58,45,-81,-9,13,15,-61,0,0
21-Nov-2019 16:27:59,45,-82,-11,5,15,-61,2,4
21-Nov-2019 16:28:00,45,-82,-11,5,15,-61,0,0
21-Nov-2019 16:28:01,45,-82,-11,12,15,-61,2,4
21-Nov-2019 16:28:02,45,-82,-11,12,15,-61,0,0
21-Nov-2019 16:28:03,45,-82,-11,15,15,-61,13058,168
21-Nov-2019 16:28:04,45,-82,-11,15,15,-61,14709,122
21-Nov-2019 16:28:05,45,-81,-9,13,15,-61,0,2
21-Nov-2019 16:28:06,45,-81,-9,13,15,-61,0,0
21-Nov-2019 16:28:08,45,-82,-12,6,15,-61,0,0
21-Nov-2019 16:28:09,45,-82,-12,6,15,-61,0,0
21-Nov-2019 16:28:10,45,-82,-10,10,10,-63,0,0
21-Nov-2019 16:28:11,45,-82,-10,10,10,-63,0,0
21-Nov-2019 16:28:12,45,-83,-12,6,10,-63,0,0
21-Nov-2019 16:28:13,45,-83,-12,6,10,-63,11,1
21-Nov-2019 16:28:14,45,-83,-10,3,15,-65,0,0
21-Nov-2019 16:28:15,45,-83,-10,3,11,-63,0,0
21-Nov-2019 16:28:16,45,-84,-12,3,11,-63,0,0
21-Nov-2019 16:28:17,45,-84,-12,3,11,-63,0,0
21-Nov-2019 16:28:18,45,-82,-13,6,11,-63,0,0
21-Nov-2019 16:28:19,45,-82,-13,6,11,-63,2,4
21-Nov-2019 16:28:20,45,-82,-11,6,11,-63,0,0
21-Nov-2019 16:28:22,45,-82,-11,6,11,-63,2,4
21-Nov-2019 16:28:23,45,-82,-13,6,11,-63,0,0
21-Nov-2019 16:28:24,45,-82,-13,6,11,-63,2,4
21-Nov-2019 16:28:25,45,-82,-13,5,11,-63,0,0
21-Nov-2019 16:28:26,45,-82,-13,5,11,-63,0,0
21-Nov-2019 16:28:27,45,-82,-12,3,11,-63,0,0
21-Nov-2019 16:28:28,45,-82,-12,3,11,-63,0,0
21-Nov-2019 16:28:29,45,-81,-11,15,11,-63,15,27
21-Nov-2019 16:28:30,45,-81,-11,15,11,-63,0,0
21-Nov-2019 16:28:31,45,-81,-12,8,11,-63,0,0
21-Nov-2019 16:28:32,45,-81,-12,8,11,-63,0,0
21-Nov-2019 16:28:33,45,-82,-15,1,11,-63,0,0
21-Nov-2019 16:28:34,45,-82,-15,1,11,-63,0,0
21-Nov-2019 16:28:35,45,-82,-15,5,11,-63,0,0
21-Nov-2019 16:28:37,45,-82,-15,5,11,-63,0,0
21-Nov-2019 16:28:38,45,-82,-15,3,11,-63,0,0
21-Nov-2019 16:28:39,45,-82,-15,3,11,-63,0,0
21-Nov-2019 16:28:40,45,-83,-14,3,15,-66,0,0
21-Nov-2019 16:28:41,45,-83,-14,3,12,-63,2,4
21-Nov-2019 16:28:42,45,-82,-14,3,12,-63,0,0
21-Nov-2019 16:28:43,45,-82,-14,3,12,-63,2,4
21-Nov-2019 16:28:44,45,-82,-12,4,12,-63,0,0
21-Nov-2019 16:28:45,45,-82,-12,4,15,-65,2,4
21-Nov-2019 16:28:46,45,-82,-11,8,15,-63,0,0
21-Nov-2019 16:28:47,45,-82,-11,8,15,-63,0,0
21-Nov-2019 16:28:48,45,-82,-12,5,15,-63,0,0
21-Nov-2019 16:28:49,45,-82,-12,5,15,-63,14015,123
21-Nov-2019 16:28:51,45,-82,-12,5,15,-63,5317,97
21-Nov-2019 16:28:52,45,-82,-12,5,15,-63,0,0
21-Nov-2019 16:28:53,45,-82,-12,4,15,-63,0,0
21-Nov-2019 16:28:54,45,-82,-12,4,15,-63,0,0
21-Nov-2019 16:28:55,45,-83,-13,8,15,-63,0,0
21-Nov-2019 16:28:56,45,-83,-13,8,15,-63,0,0
21-Nov-2019 16:28:57,45,-82,-11,9,15,-63,0,0
21-Nov-2019 16:28:58,45,-82,-11,9,15,-65,0,0
21-Nov-2019 16:28:59,45,-83,-10,10,15,-65,0,0
21-Nov-2019 16:29:00,45,-83,-10,10,15,-65,0,0
21-Nov-2019 16:29:01,45,-83,-11,6,15,-65,0,0
21-Nov-2019 16:29:02,45,-83,-11,6,15,-65,2,4
21-Nov-2019 16:29:03,45,-82,-15,6,15,-65,0,0
21-Nov-2019 16:29:04,45,-82,-15,6,15,-65,2,4
21-Nov-2019 16:29:05,45,-83,-14,15,15,-65,2,4
21-Nov-2019 16:29:07,45,-83,-14,15,15,-65,0,0
21-Nov-2019 16:29:08,45,-83,-12,13,15,-65,0,0
21-Nov-2019 16:29:09,45,-83,-12,13,15,-65,0,0
21-Nov-2019 16:29:10,45,-82,-9,11,15,-65,0,0
21-Nov-2019 16:29:11,45,-82,-9,11,15,-65,0,0
21-Nov-2019 16:29:12,45,-83,-10,10,15,-65,0,0
21-Nov-2019 16:29:13,45,-83,-10,10,15,-65,0,0
21-Nov-2019 16:29:14,45,-83,-10,13,15,-65,0,0
21-Nov-2019 16:29:15,45,-83,-10,13,14,-67,0,0
21-Nov-2019 16:29:16,45,-88,-11,8,14,-67,0,0
21-Nov-2019 16:29:17,45,-88,-11,8,15,-62,0,0
21-Nov-2019 16:29:18,45,-83,-12,9,14,-60,0,0
21-Nov-2019 16:29:19,45,-83,-12,9,12,-57,0,0
21-Nov-2019 16:29:21,45,-76,-9,15,12,-57,0,0
21-Nov-2019 16:29:22,45,-76,-9,15,12,-57,0,0
21-Nov-2019 16:29:23,45,-77,-13,16,12,-57,2,4
21-Nov-2019 16:29:24,45,-77,-13,16,13,-54,0,0
21-Nov-2019 16:29:25,45,-81,-15,12,13,-54,2,4
21-Nov-2019 16:29:26,45,-81,-15,12,14,-57,0,0
21-Nov-2019 16:29:27,45,-79,-9,14,15,-62,2,4
21-Nov-2019 16:29:28,45,-79,-9,14,15,-62,0,0
21-Nov-2019 16:29:29,45,-81,-9,11,14,-56,19,1
21-Nov-2019 16:29:30,45,-81,-9,11,14,-56,0,0
21-Nov-2019 16:29:31,45,-83,-12,9,14,-56,0,0
21-Nov-2019 16:29:32,45,-83,-12,9,14,-56,0,0
21-Nov-2019 16:29:33,45,-73,-8,16,14,-63,0,0
21-Nov-2019 16:29:35,45,-73,-8,16,14,-59,0,0
21-Nov-2019 16:29:36,45,-81,-10,-1,14,-52,10177,164
21-Nov-2019 16:29:37,45,-81,-10,-1,13,-57,6012,84
21-Nov-2019 16:29:38,45,-77,-8,18,13,-57,0,0
21-Nov-2019 16:29:39,45,-77,-8,18,12,-67,0,0
21-Nov-2019 16:29:40,45,-78,-11,13,15,-56,0,0
21-Nov-2019 16:29:41,45,-78,-11,13,13,-58,0,0
21-Nov-2019 16:29:42,45,-80,-8,13,11,-60,0,0
21-Nov-2019 16:29:43,45,-80,-8,13,11,-60,0,0
21-Nov-2019 16:29:44,45,-75,-14,17,11,-60,2,4
21-Nov-2019 16:29:45,45,-75,-14,17,15,-58,0,0
21-Nov-2019 16:29:46,45,-79,-9,19,15,-58,2,4
21-Nov-2019 16:29:47,45,-79,-9,19,14,-62,0,0
21-Nov-2019 16:29:48,45,-81,-11,12,14,-64,0,0
21-Nov-2019 16:29:50,45,-81,-11,12,12,-71,0,0
21-Nov-2019 16:29:51,45,-90,-15,2,15,-75,0,0
21-Nov-2019 16:29:52,45,-90,-15,2,15,-75,0,0
21-Nov-2019 16:29:53,45,-90,-10,10,15,-77,0,0
21-Nov-2019 16:29:54,45,-90,-10,10,15,-73,0,0
21-Nov-2019 16:29:55,45,-90,-11,10,15,-73,0,0
21-Nov-2019 16:29:56,45,-90,-11,10,10,-76,0,0
21-Nov-2019 16:29:57,45,-95,-10,5,10,-76,0,0
21-Nov-2019 16:30:02,47,-91,-11,7,10,-74,0,0
21-Nov-2019 16:30:07,53,-92,-14,6,14,-80,2,4
21-Nov-2019 16:30:08,53,-94,-13,4,14,-80,0,0
21-Nov-2019 16:30:09,53,-94,-13,4,15,-78,2,4
21-Nov-2019 16:30:10,53,-91,-15,5,15,-74,0,0
21-Nov-2019 16:30:11,53,-91,-15,5,15,-74,0,0
21-Nov-2019 16:30:12,53,-91,-13,7,12,-76,0,0
21-Nov-2019 16:30:13,51.5,-91,-13,7,12,-76,0,0
21-Nov-2019 16:30:15,50,-91,-13,6,14,-76,0,0
21-Nov-2019 16:30:16,50,-93,-12,8,15,-74,0,0
21-Nov-2019 16:30:21,48.5,-88,-11,-1,13,-77,0,0
21-Nov-2019 16:30:22,47,-88,-11,-1,13,-77,5344,70
21-Nov-2019 16:30:23,47,-92,-13,-4,13,-72,4219,37
21-Nov-2019 16:30:24,47,-92,-13,-4,12,-78,0,0
21-Nov-2019 16:30:25,47,-94,-15,8,12,-75,0,0
21-Nov-2019 16:30:26,47,-94,-15,8,7,-77,2,4
21-Nov-2019 16:30:27,47,-95,-13,7,7,-77,0,0
21-Nov-2019 16:30:35,45,-96,-13,2,15,-72,0,0
21-Nov-2019 16:30:36,45,-98,-13,4,15,-77,0,0
21-Nov-2019 16:30:37,47.5,-98,-13,4,10,-74,0,0
21-Nov-2019 16:30:38,50,-98,-15,-6,7,-80,0,0
21-Nov-2019 16:30:39,50,-98,-15,-6,7,-80,0,0
21-Nov-2019 16:30:40,50,-99,-16,-4,7,-80,0,0
21-Nov-2019 16:30:41,50,-99,-16,-4,14,-77,0,0
21-Nov-2019 16:30:42,50,-96,-15,1,15,-72,0,0
21-Nov-2019 16:30:43,50,-96,-15,1,12,-72,0,0
21-Nov-2019 16:30:45,50,-89,-13,19,13,-66,0,0
21-Nov-2019 16:30:46,37,-89,-13,19,13,-66,0,0
21-Nov-2019 16:30:47,37,-87,-11,1,13,-66,2,4
21-Nov-2019 16:30:48,37,-87,-11,1,13,-61,0,0
21-Nov-2019 16:30:49,37,-94,-13,2,13,-58,2,4
21-Nov-2019 16:30:50,37,-94,-13,2,14,-72,0,0
21-Nov-2019 16:30:53,37,-89,-11,11,14,-72,0,0
21-Nov-2019 16:30:54,37,-89,-11,11,15,-68,0,0
21-Nov-2019 16:30:55,37,-92,-11,11,15,-72,0,0
21-Nov-2019 16:30:56,37,-92,-11,11,14,-77,0,0
21-Nov-2019 16:30:57,38,-92,-12,9.5,15,-73,0,0
21-Nov-2019 16:30:58,38,-92,-13,8,13,-75,0,0
21-Nov-2019 16:30:59,38,-93,-13,4,14,-77,0,0
21-Nov-2019 16:31:01,38,-93,-13,4,14,-77,0,0
21-Nov-2019 16:31:02,38,-95,-10,16,14,-77,0,0
21-Nov-2019 16:31:06,38,-91,-11,3,14,-75,0,0
21-Nov-2019 16:31:07,38,-91,-11,3,14,-75,0,0
21-Nov-2019 16:31:08,38,-92,-10,17,14,-75,9509,144
21-Nov-2019 16:31:09,38,-92,-10,17,14,-75,3218,24
21-Nov-2019 16:31:10,38,-97,-13,3,14,-75,2,4
21-Nov-2019 16:31:11,38,-97,-13,3,14,-75,0,0
21-Nov-2019 16:31:12,38,-96,-10,3,14,-75,2,4
21-Nov-2019 16:31:13,38,-96,-10,3,14,-75,0,0
21-Nov-2019 16:31:15,38,-97,-11,3,14,-75,0,0
21-Nov-2019 16:31:16,38,-97,-11,3,14,-75,0,0
21-Nov-2019 16:31:17,38,-90,-11,11,13,-73,0,0
21-Nov-2019 16:31:18,27.5,-90,-11,11,13,-73,0,0
21-Nov-2019 16:31:19,17,-89,-9,8,13,-73,0,0
21-Nov-2019 16:31:20,17,-89,-9,8,13,-73,0,0
21-Nov-2019 16:31:24,17,-91,-15,6,10,-69,0,0
21-Nov-2019 16:31:25,17,-89,-8,23,10,-77,0,0
21-Nov-2019 16:31:26,17,-89,-8,23,10,-77,0,0
21-Nov-2019 16:31:27,17,-85,-10,30,10,-77,0,0
21-Nov-2019 16:31:30,17,-92,-10,0,15,-80,0,0
21-Nov-2019 16:31:31,17,-92,-10,0,15,-80,2,4
21-Nov-2019 16:31:32,32,-90,-12,18,15,-80,0,0
21-Nov-2019 16:31:33,47,-90,-12,18,12,-73,2,4
21-Nov-2019 16:31:34,47,-88,-8,24,12,-73,0,0
21-Nov-2019 16:31:35,47,-88,-8,24,15,-70,0,0
21-Nov-2019 16:31:36,47,-88,-10,15,14,-72,0,0
21-Nov-2019 16:31:37,47,-88,-10,15,15,-74,0,0
21-Nov-2019 16:31:39,47,-87,-7,11,15,-76,0,0
21-Nov-2019 16:31:40,47,-83,-11,21,15,-73,0,0
21-Nov-2019 16:31:42,44,-86,-7,20,15,-73,0,0
21-Nov-2019 16:31:44,44,-86,-7,20,15,-71,0,0
21-Nov-2019 16:31:45,44,-86,-9,7,15,-65,0,0
21-Nov-2019 16:31:46,44,-86,-9,7,15,-75,0,0
21-Nov-2019 16:31:47,44,-86,-8,13,15,-77,0,0
21-Nov-2019 16:31:48,44,-86,-8,13,15,-77,0,0
21-Nov-2019 16:31:49,45,-94,-10,20,15,-80,0,0
21-Nov-2019 16:31:50,45,-94,-10,20,15,-80,2,4
21-Nov-2019 16:31:51,45,-91,-9,20,15,-78,0,0
21-Nov-2019 16:31:52,45,-91,-9,20,15,-78,2,4
21-Nov-2019 16:31:53,45,-88,-10,21,15,-75,0,0
21-Nov-2019 16:31:54,45,-88,-10,21,15,-75,7598,102
21-Nov-2019 16:31:55,45,-86,-9,19,15,-75,9891,158
21-Nov-2019 16:31:56,45,-86,-9,19,15,-75,8776,166
21-Nov-2019 16:31:57,47,-86,-9,19,15,-75,8776,166
21-Nov-2019 16:31:58,47,-90,-11,11,15,-75,9914,166
21-Nov-2019 16:31:59,47,-90,-11,11,15,-75,2643,38
21-Nov-2019 16:32:00,47,-90,-10,17,15,-77,0,0
21-Nov-2019 16:32:01,47,-90,-10,17,15,-72,0,0
21-Nov-2019 16:32:02,47,-90,-10,18,12,-75,0,0
21-Nov-2019 16:32:03,47,-90,-10,18,15,-73,0,0
21-Nov-2019 16:32:04,47,-86,-9,21,15,-73,0,0
21-Nov-2019 16:32:07,51,-87,-9,15,13,-75,0,0
21-Nov-2019 16:32:08,51,-90,-11,23,15,-72,0,0
21-Nov-2019 16:32:09,51,-90,-11,23,15,-72,0,0
21-Nov-2019 16:32:10,51,-90,-10,16,15,-75,0,0
21-Nov-2019 16:32:11,51,-90,-10,16,15,-75,2,4
21-Nov-2019 16:32:12,52,-90,-10,16,15,-75,2,4
21-Nov-2019 16:32:13,52,-88,-8,23,15,-75,2,4
21-Nov-2019 16:32:14,52,-88,-8,23,15,-73,0,0
21-Nov-2019 16:32:15,52,-92,-9,20,15,-76,2,4
21-Nov-2019 16:32:23,55,-97,-8,11,14,-81,0,0
21-Nov-2019 16:32:24,55,-97,-8,11,14,-83,0,0
21-Nov-2019 16:32:25,55,-101,-7,10,12,-86,0,0
21-Nov-2019 16:32:28,56,-106,-9,9,13,-90,0,0
21-Nov-2019 16:32:29,56,-106,-9,9,15,-87,15,27
21-Nov-2019 16:32:30,56,-108,-11,13,11,-93,0,0
21-Nov-2019 16:32:31,56,-108,-11,13,11,-93,0,0
21-Nov-2019 16:32:37,52,-110,-11,7,15,-93,0,0
21-Nov-2019 16:32:38,52,-112,-13,3,15,-93,0,0
21-Nov-2019 16:32:39,52,-112,-13,3,15,-93,0,0
21-Nov-2019 16:32:40,52,-110.5,-13.5,5,10,-91,0,0
21-Nov-2019 16:32:42,52,-109,-14,7,15,-93,0,0
21-Nov-2019 16:32:43,52,-110,-16,-1,15,-93,0,0
21-Nov-2019 16:32:44,52,-110,-16,-1,7,-87,3191,72
21-Nov-2019 16:32:45,52,-105,-14,1,7,-87,2239,47
21-Nov-2019 16:32:46,52,-105,-14,1,6,-89,983,18
21-Nov-2019 16:32:47,52,-106,-15,-1,6,-89,548,21
21-Nov-2019 16:32:48,50.5,-106,-15,-1,5,-92,456,17
21-Nov-2019 16:32:49,49,-102,-14,0,7,-87,1406,49
21-Nov-2019 16:32:50,49,-102,-14,0,7,-87,973,18
21-Nov-2019 16:32:51,49,-105,-15,-2,8,-85,2389,43
21-Nov-2019 16:32:52,49,-105,-15,-2,8,-85,0,0
21-Nov-2019 16:32:53,49,-100,-13,0,10,-83,2,4
21-Nov-2019 16:32:54,49,-100,-13,0,10,-81,0,0
21-Nov-2019 16:32:55,56,-99.5,-11.5,2.5,10,-81,1,2
21-Nov-2019 16:32:58,56,-97,-10,3,11,-83,0,0
21-Nov-2019 16:32:59,56,-97,-10,3,11,-80,0,0
21-Nov-2019 16:33:00,56,-88,-8,1,15,-74,0,0
21-Nov-2019 16:33:01,56,-88,-8,1,12,-76,0,0
21-Nov-2019 16:33:02,56,-94,-10,4,12,-76,0,0
21-Nov-2019 16:33:03,49.5,-94,-10,4,12,-76,0,0
21-Nov-2019 16:33:04,43,-97,-11,4,11,-80,0,0
21-Nov-2019 16:33:05,43,-97,-11,4,11,-80,0,0
21-Nov-2019 16:33:06,43,-95,-13,5,11,-78,0,0
21-Nov-2019 16:33:07,43,-95,-13,5,10,-80,0,0
21-Nov-2019 16:33:08,43,-88,-12,11,13,-71,0,0
21-Nov-2019 16:33:09,43,-88,-12,11,13,-73,0,0
21-Nov-2019 16:33:10,43,-93,-17,1,13,-76,0,0
21-Nov-2019 16:33:12,43,-93,-17,1,13,-76,0,0
21-Nov-2019 16:33:13,43,-92,-15,7,13,-76,0,0
21-Nov-2019 16:33:14,43,-92,-15,7,13,-76,2,4
21-Nov-2019 16:33:15,43,-91,-11,8,11,-60,0,2
21-Nov-2019 16:33:16,43,-91,-11,8,11,-60,2,4
21-Nov-2019 16:33:18,30,-95,-8,12,14,-77,2,4
21-Nov-2019 16:33:19,30,-95,-8,11,14,-77,0,0
21-Nov-2019 16:33:20,30,-95,-8,11,13,-72,0,0
21-Nov-2019 16:33:21,30,-91,-9,19,11,-70,0,0
21-Nov-2019 16:33:22,30,-91,-9,19,10,-74,0,0
21-Nov-2019 16:33:23,30,-93,-9,10,12,-71,11,1
21-Nov-2019 16:33:26,30,-86,-7,17,12,-56,0,0
21-Nov-2019 16:33:27,30,-86,-7,17,15,-60,0,0
21-Nov-2019 16:33:28,30,-83,-7,15,12,-68,142,43
21-Nov-2019 16:33:29,30,-83,-7,15,12,-71,15,26
21-Nov-2019 16:33:30,30,-92,-8,10,11,-75,0,0
21-Nov-2019 16:33:31,30,-92,-8,10,13,-79,0,0
21-Nov-2019 16:33:32,30,-96,-8,8,14,-74,0,0
21-Nov-2019 16:33:33,30,-96,-8,8,14,-74,0,0
21-Nov-2019 16:33:34,30,-96,-8,4,14,-77,136,12
21-Nov-2019 16:33:35,30,-96,-8,4,14,-74,16237,214
21-Nov-2019 16:33:36,30,-93,-10,9,12,-72,185,2
21-Nov-2019 16:33:38,30,-94,-8,-4,14,-77,0,0
21-Nov-2019 16:33:43,47,-91,-7,14,14,-59,0,0
21-Nov-2019 16:33:44,47,-91,-7,14,11,-72,0,0
21-Nov-2019 16:33:45,47,-92,-8,3,14,-78,0,0
21-Nov-2019 16:33:46,47,-92,-8,3,14,-78,0,0
21-Nov-2019 16:33:47,47,-98,-15,12,14,-80,0,0
21-Nov-2019 16:33:48,47,-98,-15,12,14,-80,0,0
21-Nov-2019 16:33:49,47,-100,-9,2,14,-80,0,0
21-Nov-2019 16:33:50,47,-100,-9,2,14,-80,0,0
21-Nov-2019 16:33:51,47,-99,-9,12,10,-82,0,0
21-Nov-2019 16:33:55,46.5,-100,-9,9,11,-89,0,0
21-Nov-2019 16:33:56,46,-107,-9,8,10,-91,2,4
21-Nov-2019 16:33:57,46,-107,-9,8,10,-91,0,0
21-Nov-2019 16:33:58,46,-108,-13,-9,8,-88,2,4
21-Nov-2019 16:34:01,46,-105,-13,7,10,-63,0,0
21-Nov-2019 16:34:02,46,-107,-13,5,10,-63,0,0
21-Nov-2019 16:34:04,46,-107,-14,-2,11,-90,0,0
21-Nov-2019 16:34:05,46,-107,-14,-2,10,-93,0,0
21-Nov-2019 16:34:06,46,-110,-11,4,10,-93,0,0
21-Nov-2019 16:34:08,46,-110,-11,4,10,-93,0,0
21-Nov-2019 16:34:09,46,-108,-11,3,11,-91,0,0
21-Nov-2019 16:34:10,46,-108,-11,3,10,-88,0,0
21-Nov-2019 16:34:11,46,-106,-9,10,11,-90,0,0
21-Nov-2019 16:34:12,46,-106,-9,10,11,-90,0,0
21-Nov-2019 16:34:13,46,-107,-11,10,11,-90,0,0
21-Nov-2019 16:34:14,46,-107,-11,10,11,-90,0,0
21-Nov-2019 16:34:15,46,-105,-11,13,11,-90,0,0
21-Nov-2019 16:34:16,46,-105,-11,13,14,-88,0,0
21-Nov-2019 16:34:17,46,-107,-8,9,14,-88,2,4
21-Nov-2019 16:34:18,46,-107,-8,9,14,-88,0,0
21-Nov-2019 16:34:19,46,-106.5,-9,12,11,-80,1,2
21-Nov-2019 16:34:20,46,-106,-10,15,12,-90,0,0
21-Nov-2019 16:34:22,46,-104,-13,9,14,-88,2,4
21-Nov-2019 16:34:23,46,-104,-13,9,14,-86,0,0
21-Nov-2019 16:34:24,46,-101,-8,11,14,-81,0,0
21-Nov-2019 16:34:25,46,-101,-8,11,14,-78,0,0
21-Nov-2019 16:34:26,46,-97,-10,19,13,-82,0,0
21-Nov-2019 16:34:27,46.5,-97,-10,19,14,-79,0,0
21-Nov-2019 16:34:29,47,-97,-7,22,14,-73,16,29
21-Nov-2019 16:34:30,47,-95,-8,23,14,-73,0,0
21-Nov-2019 16:34:31,47,-95,-8,23,15,-71,0,0
21-Nov-2019 16:34:32,47,-95,-9,22,15,-71,0,0
21-Nov-2019 16:34:33,47,-95,-9,22,15,-71,1,1
21-Nov-2019 16:34:34,47,-94,-9,15,15,-71,0,0
21-Nov-2019 16:34:35,52,-94,-9,15,15,-71,0,0
21-Nov-2019 16:34:36,52,-94,-9,15,14,-73,2,1
21-Nov-2019 16:34:37,52,-91,-8,18,14,-73,0,0
21-Nov-2019 16:34:38,52,-91,-8,18,14,-73,2,4
21-Nov-2019 16:34:39,52,-92,-9,-3,12,-75,0,0
21-Nov-2019 16:34:40,52,-92,-9,-3,12,-75,2,4
21-Nov-2019 16:34:41,52,-89,-9,24,15,-71,0,0
21-Nov-2019 16:34:43,50.5,-88,-8,23,14,-68,0,0
21-Nov-2019 16:34:44,49,-88,-8,23,15,-71,0,0
21-Nov-2019 16:34:45,49,-85,-11,14,14,-69,0,0
21-Nov-2019 16:34:46,49,-85,-11,14,14,-71,0,0
21-Nov-2019 16:34:47,49,-89,-9,18,15,-74,0,0
21-Nov-2019 16:34:48,49,-89,-9,18,14,-76,0,0
21-Nov-2019 16:34:50,49,-92,-9,15,14,-76,0,0
21-Nov-2019 16:34:51,48,-92,-9,15,14,-76,0,0
21-Nov-2019 16:34:52,47,-92,-10,18,14,-76,0,0
21-Nov-2019 16:34:53,47,-92,-10,18,14,-76,0,0
21-Nov-2019 16:34:54,47,-89,-12,21,14,-76,0,0
21-Nov-2019 16:34:56,47,-88,-9,28,15,-74,0,0
21-Nov-2019 16:34:57,47,-88,-9,28,14,-77,0,0
21-Nov-2019 16:34:58,47,-88,-8,20,14,-77,0,0
21-Nov-2019 16:35:00,46,-89,-9,14,14,-77,0,0
21-Nov-2019 16:35:01,46,-89,-9,14,15,-73,2,4
21-Nov-2019 16:35:02,46,-88,-9,25,15,-73,0,0
21-Nov-2019 16:35:04,46,-88,-9,25,15,-73,2,4
21-Nov-2019 16:35:05,46,-89,-10,7,15,-73,0,0
21-Nov-2019 16:35:06,46,-89,-10,7,15,-73,0,0
21-Nov-2019 16:35:09,44,-90,-8,27,15,-70,0,0
21-Nov-2019 16:35:10,44,-90,-8,27,15,-70,0,0
21-Nov-2019 16:35:11,44,-89,-12,16,11,-76,0,0
21-Nov-2019 16:35:12,44,-89,-12,16,11,-76,0,0
21-Nov-2019 16:35:13,44,-88,-7,15,11,-76,0,0
21-Nov-2019 16:35:14,44,-88,-7,15,12,-74,0,0
21-Nov-2019 16:35:15,47,-90,-9,11,10,-79,0,0
21-Nov-2019 16:35:17,47,-92,-11,7,10,-79,0,0
21-Nov-2019 16:35:20,47,-94,-8,22,14,-77,2,4
21-Nov-2019 16:35:24,47,-89,-10,13,14,-70,2,4
21-Nov-2019 16:35:27,23,-91,-12,6,14,-74,0,0
21-Nov-2019 16:35:28,23,-91,-12,17,11,-76,0,26
21-Nov-2019 16:35:29,23,-91,-12,17,10,-74,0,0
21-Nov-2019 16:35:31,23,-94,-12,9,14,-78,0,0
21-Nov-2019 16:35:32,23,-94,-12,9,14,-78,0,0
21-Nov-2019 16:35:34,23,-94,-12,13,14,-76,0,0
21-Nov-2019 16:35:35,29.5,-95,-17,-2,14.5,-74.5,0,0
21-Nov-2019 16:35:36,36,-95,-17,-2,14,-76,0,0
